"Id","HomeTeam","HomeScore","AwayTeam","AwayScore","LineProvider","OverUnder","Spread","FormattedSpread","OpeningSpread","OpeningOverUnder","HomeMoneyline","AwayMoneyline"
"401524011","UCLA","59","North Carolina Central","7","William Hill (New Jersey)","60.5","-35","UCLA -35","","","",""
"401524013","Washington State","64","Northern Colorado","21","William Hill (New Jersey)","55","-48","Washington State -48","","","",""
"401532572","UNLV","44","Bryant","14","Bovada","66.0","-17.0","UNLV -17.0","-16.5","58.0","-800","525"
"401532572","UNLV","44","Bryant","14","William Hill (New Jersey)","66","-16.5","UNLV -16.5","","","",""
"401525843","UCF","48","Villanova","14","William Hill (New Jersey)","54","-26.5","UCF -26.5","","","",""
"401520234","Middle Tennessee","35","Murray State","14","William Hill (New Jersey)","51","-34.5","Middle Tennessee -34.5","","","",""
"401525841","Texas Tech","41","Tarleton State","3","William Hill (New Jersey)","75.5","-36.5","Texas Tech -36.5","","","",""
"401531438","SMU","69","Prairie View","0","William Hill (New Jersey)","63.5","-42.5","SMU -42.5","","","",""
"401531441","Rice","59","Texas Southern","7","William Hill (New Jersey)","60","-35.5","Rice -35.5","","","",""
"401531845","Coastal Carolina","66","Duquesne","7","William Hill (New Jersey)","55.5","-35","Coastal Carolina -35","","","",""
"401531846","Arkansas State","31","Stony Brook","7","William Hill (New Jersey)","47.5","-24","Arkansas State -24","","","",""
"401524010","Stanford","23","Sacramento State","30","William Hill (New Jersey)","60.5","-7","Stanford -7","","","",""
"401531847","Texas State","77","Jackson State","34","William Hill (New Jersey)","61.5","-17.5","Texas State -17.5","","","",""
"401540087","Alabama A&M","31","Arkansas-Pine Bluff","24","William Hill (New Jersey)","50.5","-9.5","Alabama A&M -9.5","","","",""
"401540067","Holy Cross","47","Colgate","7","Caesars Sportsbook (Colorado)","55","-31","Holy Cross -31","","","",""
"401540529","St. Thomas (MN)","35","Morehead State","28","Caesars Sportsbook (Colorado)","49.5","-16","St. Thomas (MN) -16","","","",""
"401540472","Western Carolina","77","Charleston Southern","21","Caesars Sportsbook (Colorado)","48","-22","Western Carolina -22","","","",""
"401539995","North Carolina Central","45","Mississippi Valley State","3","Caesars Sportsbook (Colorado)","47.5","-24.5","North Carolina Central -24.5","","","",""
"401540142","Jackson State","22","Bethune-Cookman","16","William Hill (New Jersey)","50.5","-20.5","Jackson State -20.5","","","",""
"401540422","Princeton","13","Bryant","16","Caesars Sportsbook (Colorado)","38","-10.5","Princeton -10.5","","","",""
"401540583","Samford","24","Chattanooga","47","Caesars Sportsbook (Colorado)","56","-6.5","Samford -6.5","","","",""
"401540489","William & Mary","28","Maine","3","Caesars Sportsbook (Colorado)","35.5","-17.5","William & Mary -17.5","","","",""
"401539988","Towson","14","Norfolk State","21","William Hill (New Jersey)","40.5","-17.5","Towson -17.5","","","",""
"401540045","Wagner","30","Merrimack","27","William Hill (New Jersey)","35","11.5","Merrimack -11.5","","","",""
"401540227","Portland State","59","Cal Poly","21","William Hill (New Jersey)","65.5","-10.5","Portland State -10.5","","","",""
"401540356","Southeastern Louisiana","19","Houston Christian","34","William Hill (New Jersey)","64.5","-28.5","Southeastern Louisiana -28.5","","","",""
"401540207","Southern Utah","37","Western Illinois","17","William Hill (New Jersey)","58.5","-18.5","Southern Utah -18.5","","","",""
"401540268","Weber State","0","Montana State","40","William Hill (New Jersey)","54.5","7","Montana State -7","","","",""
"401540237","UC Davis","24","Eastern Washington","27","William Hill (New Jersey)","62.5","-7","UC Davis -7","","","",""
"401541632","Princeton","10","Columbia","7","Caesars Sportsbook (Colorado)","40.5","-6.5","Princeton -6.5","","","",""
"401534852","Robert Morris","10","Howard","35","William Hill (New Jersey)","59","9.5","Howard -9.5","","","",""
"401539981","Yale","45","Morgan State","3","William Hill (New Jersey)","39","-15.5","Yale -15.5","","","",""
"401540005","Brown","42","Central Connecticut","20","William Hill (New Jersey)","53.5","-14.5","Brown -14.5","","","",""
"401540013","Long Island University","28","Duquesne","31","William Hill (New Jersey)","47.5","-3.5","Long Island University -3.5","","","",""
"401540400","Davidson","55","San Diego","33","William Hill (New Jersey)","49","-6","Davidson -6","","","",""
"401540522","Marist","34","Stetson","24","William Hill (New Jersey)","54.5","2.5","Stetson -2.5","","","",""
"401540030","Sacred Heart","7","Merrimack","17","William Hill (New Jersey)","41.5","-2.5","Sacred Heart -2.5","","","",""
"401540082","Monmouth","49","Lehigh","7","Caesars Sportsbook (Colorado)","53","-15.5","Monmouth -15.5","","","",""
"401540335","Pennsylvania","20","Dartmouth","23","William Hill (New Jersey)","38.5","-2","Pennsylvania -2","","","",""
"401540369","North Dakota","55","Drake","7","Bovada","50.5","-34.5","North Dakota -34.5","-34.5","50.5","",""
"401540050","Bucknell","27","Holy Cross","55","William Hill (New Jersey)","64.5","29","Holy Cross -29","","","",""
"401540060","Pennsylvania","42","Georgetown","39","William Hill (New Jersey)","41.5","-15.5","Pennsylvania -15.5","","","",""
"401540074","Princeton","9","Lafayette","12","Caesars Sportsbook (Colorado)","39.5","-5.5","Princeton -5.5","","","",""
"401540083","Fordham","38","Lehigh","35","William Hill (New Jersey)","55.5","-20.5","Fordham -20.5","","","",""
"401540469","Morehead State","31","Dayton","7","William Hill (New Jersey)","54.5","4","Dayton -4","","","",""
"401531837","James Madison","38","Bucknell","3","Bovada","53.5","-47.5","James Madison -47.5","-46.5","50.0","",""
"401531837","James Madison","38","Bucknell","3","William Hill (New Jersey)","53.5","-47","James Madison -47","","","",""
"401531836","Georgia Southern","34","The Citadel","0","Bovada","53.5","-34.5","Georgia Southern -34.5","-30.0","53.5","",""
"401531836","Georgia Southern","34","The Citadel","0","William Hill (New Jersey)","53.5","-34","Georgia Southern -34","","","",""
"401540349","Western Illinois","7","Missouri State","48","William Hill (New Jersey)","56","17","Missouri State -17","","","",""
"401540378","Southeastern Louisiana","24","Lamar","30","William Hill (New Jersey)","47.5","-15","Southeastern Louisiana -15","","","",""
"401540424","Bryant","43","Robert Morris","24","William Hill (New Jersey)","51","-10.5","Bryant -10.5","","","",""
"401540474","Charleston Southern","24","Lindenwood","10","William Hill (New Jersey)","","-2.5","Charleston Southern -2.5","","","",""
"401540586","Mercer","10","Chattanooga","22","William Hill (New Jersey)","50","-1","Mercer -1","","","",""
"401540188","Central Arkansas","24","Stephen F. Austin","21","William Hill (New Jersey)","64.5","-7.5","Central Arkansas -7.5","","","",""
"401540063","Georgetown","25","Lafayette","35","William Hill (New Jersey)","45","9.5","Lafayette -9.5","","","",""
"401540037","St Francis (PA)","28","Merrimack","21","William Hill (New Jersey)","48.5","-1.5","St Francis (PA) -1.5","","","",""
"401531838","Marshall","21","Albany","17","Bovada","48.0","-22.0","Marshall -22.0","-24.5","46.5","",""
"401531838","Marshall","21","Albany","17","William Hill (New Jersey)","47.5","-22","Marshall -22","","","",""
"401540053","Colgate","34","Bucknell","49","William Hill (New Jersey)","50.5","-7.5","Colgate -7.5","","","",""
"401540070","Fordham","47","Holy Cross","49","William Hill (New Jersey)","71","10","Holy Cross -10","","","",""
"401540106","Illinois State","21","Northern Iowa","24","William Hill (New Jersey)","54.5","1.5","Northern Iowa -1.5","","","",""
"401540330","Cornell","3","Princeton","14","Caesars Sportsbook (Colorado)","41","5.5","Princeton -5.5","","","",""
"401540459","Butler","17","Valparaiso","7","William Hill (New Jersey)","47.5","-13","Butler -13","","","",""
"401540492","Maine","21","Albany","37","William Hill (New Jersey)","48.5","11","Albany -11","","","",""
"401540504","William & Mary","31","Monmouth","28","Caesars Sportsbook (Colorado)","52.5","-2.5","William & Mary -2.5","","","",""
"401540517","Drake","33","Stetson","7","William Hill (New Jersey)","51","-14","Drake -14","","","",""
"401540532","Rhode Island","34","New Hampshire","28","William Hill (New Jersey)","64","4.5","New Hampshire -4.5","","","",""
"401540486","Gardner-Webb","38","UT Martin","34","William Hill (New Jersey)","51.5","6","UT Martin -6","","","",""
"401540588","VMI","23","Chattanooga","24","William Hill (New Jersey)","45.5","18.5","Chattanooga -18.5","","","",""
"401539984","Norfolk State","28","Morgan State","32","William Hill (New Jersey)","38","0","Morgan State -0","","","",""
"401540303","North Dakota","36","Indiana State","33","William Hill (New Jersey)","52.5","-26","North Dakota -26","","","",""
"401540351","Youngstown State","44","Missouri State","28","William Hill (New Jersey)","64.5","-10","Youngstown State -10","","","",""
"401540419","Hampton","26","North Carolina A&T","24","William Hill (New Jersey)","44","-4","Hampton -4","","","",""
"401520154","Georgia","48","UT Martin","7","Bovada","58.0","-51.0","Georgia -51.0","-50.0","55.5","",""
"401520154","Georgia","48","UT Martin","7","William Hill (New Jersey)","56.5","-50","Georgia -50","","","",""
"401531402","Charlotte","24","South Carolina State","3","Bovada","44.5","-23.5","Charlotte -23.5","-28.0","48.5","",""
"401531402","Charlotte","24","South Carolina State","3","William Hill (New Jersey)","44.5","-24","Charlotte -24","","","",""
"401531418","Florida Atlantic","42","Monmouth","20","Bovada","56.0","-26.0","Florida Atlantic -26.0","-21.5","59.5","",""
"401531418","Florida Atlantic","42","Monmouth","20","Caesars Sportsbook (Colorado)","56","-26.5","Florida Atlantic -26.5","","","",""
"401520381","Army","17","Holy Cross","14","ESPN Bet","55.5","-11.5","Army -11.5","","","",""
"401540393","McNeese","24","Incarnate Word","35","William Hill (New Jersey)","56.5","22","Incarnate Word -22","","","",""
"401534855","Delaware State","10","Howard","17","William Hill (New Jersey)","53.5","19","Howard -19","","","",""
"401540497","Robert Morris","13","Tennessee Tech","38","William Hill (New Jersey)","42.5","0","Tennessee Tech -0","","","",""
"401541634","Yale","35","Columbia","7","William Hill (New Jersey)","40.5","-7.5","Yale -7.5","","","",""
"401540443","South Dakota","3","South Dakota State","37","William Hill (New Jersey)","47","14.5","South Dakota State -14.5","","","",""
"401540526","St. Thomas (MN)","49","Marist","14","William Hill (New Jersey)","46.5","-10.5","St. Thomas (MN) -10.5","","","",""
"401540018","Duquesne","28","Stonehill","33","ESPN Bet","53.5","-12.5","Duquesne -12.5","","","",""
"401540108","Illinois State","44","Murray State","7","ESPN Bet","54.5","-16.5","Illinois State -16.5","","","",""
"401540453","Youngstown State","0","South Dakota State","27","ESPN Bet","57.5","16","South Dakota State -16","","","",""
"401540477","Robert Morris","14","Charleston Southern","12","ESPN Bet","44.5","2","Charleston Southern -2","","","",""
"401540506","Monmouth","24","New Hampshire","31","ESPN Bet","70.5","-3.5","Monmouth -3.5","","","",""
"401540076","Lafayette","24","Fordham","16","ESPN Bet","63.5","-2.5","Lafayette -2.5","","","",""
"401540297","Columbia","14","Brown","21","ESPN Bet","46.5","-2","Columbia -2","","","",""
"401540055","Bucknell","47","Georgetown","50","ESPN Bet","51.5","2","Georgetown -2","","","",""
"401540084","Colgate","37","Lehigh","21","ESPN Bet","51.5","-3.5","Colgate -3.5","","","",""
"401540113","Bethune-Cookman","31","Alabama A&M","14","ESPN Bet","54.5","3.5","Alabama A&M -3.5","","","",""
"401540305","Indiana State","27","Western Illinois","6","ESPN Bet","49.5","-14.5","Indiana State -14.5","","","",""
"401540318","Campbell","7","Delaware","45","ESPN Bet","61.5","11.5","Delaware -11.5","","","",""
"401540344","Harvard","25","Pennsylvania","23","ESPN Bet","50.5","-7","Harvard -7","","","",""
"401540405","Morehead State","47","Davidson","17","ESPN Bet","64.5","14","Davidson -14","","","",""
"401540421","Hampton","10","William & Mary","31","ESPN Bet","51.5","11.5","William & Mary -11.5","","","",""
"401540482","Eastern Illinois","30","Tennessee State","17","ESPN Bet","45.5","-4","Eastern Illinois -4","","","",""
"401540512","Dayton","35","Marist","6","ESPN Bet","45.5","-1.5","Dayton -1.5","","","",""
"401540547","Rhode Island","31","North Carolina A&T","24","ESPN Bet","51.5","-17","Rhode Island -17","","","",""
"401540576","Villanova","48","Stony Brook","13","William Hill (New Jersey)","46.5","-27.5","Villanova -27.5","","","",""
"401540594","Furman","16","East Tennessee State","8","William Hill (New Jersey)","51.5","-24","Furman -24","","","",""
"401540613","Western Carolina","38","Mercer","45","Caesars Sportsbook (Colorado)","56","-8","Western Carolina -8","","","",""
"401540129","Alcorn State","24","Mississippi Valley State","3","Caesars Sportsbook (Colorado)","39.5","-19.5","Alcorn State -19.5","","","",""
"401540137","Arkansas-Pine Bluff","14","Jackson State","40","Caesars Sportsbook (Colorado)","50","21","Jackson State -21","","","",""
"401540145","Grambling","28","Bethune-Cookman","14","Caesars Sportsbook (Colorado)","54.5","-7","Grambling -7","","","",""
"401540209","Southern Utah","52","Abilene Christian","14","Caesars Sportsbook (Colorado)","56","-3.5","Southern Utah -3.5","","","",""
"401540262","Montana","40","Northern Colorado","0","Caesars Sportsbook (Colorado)","46.5","-23.5","Montana -23.5","","","",""
"401540501","Nicholls","31","Southeast Missouri State","35","Caesars Sportsbook (Colorado)","49","3.5","Southeast Missouri State -3.5","","","",""
"401531841","Troy","48","Stephen F. Austin","30","Bovada","48.0","-26.0","Troy -26.0","-27.0","49.5","",""
"401531841","Troy","48","Stephen F. Austin","30","William Hill (New Jersey)","48","-26","Troy -26","","","",""
"401540580","Villanova","33","Towson","10","ESPN Bet","58.5","-18","Villanova -18","","","",""
"401540596","Western Carolina","58","East Tennessee State","7","ESPN Bet","60.5","-17","Western Carolina -17","","","",""
"401540603","Furman","37","VMI","3","ESPN Bet","44.5","-21.5","Furman -21.5","","","",""
"401540332","Dartmouth","30","Cornell","14","ESPN Bet","43.5","-7.5","Dartmouth -7.5","","","",""
"401540415","Richmond","38","Elon","24","ESPN Bet","45.5","-3","Richmond -3","","","",""
"401540428","Lindenwood","3","Bryant","38","ESPN Bet","61.5","10","Bryant -10","","","",""
"401540111","Alabama State","31","Alabama A&M","16","William Hill (New Jersey)","47.5","-2.5","Alabama State -2.5","","","",""
"401540317","Richmond","44","Campbell","13","William Hill (New Jersey)","58.5","-2","Richmond -2","","","",""
"401540366","North Dakota State","38","Murray State","6","William Hill (New Jersey)","54.5","-32.5","North Dakota State -32.5","","","",""
"401540153","Florida A&M","45","Prairie View","7","William Hill (New Jersey)","51","-20","Florida A&M -20","","","",""
"401540179","Austin Peay","49","North Alabama","39","William Hill (New Jersey)","60.5","-21","Austin Peay -21","","","",""
"401540241","Portland State","47","Eastern Washington","35","William Hill (New Jersey)","68.5","2.5","Eastern Washington -2.5","","","",""
"401540247","Idaho","24","Montana State","21","William Hill (New Jersey)","60","6","Montana State -6","","","",""
"401540276","Northern Arizona","38","UC Davis","21","William Hill (New Jersey)","54","3","UC Davis -3","","","",""
"401540327","Towson","13","Delaware","51","William Hill (New Jersey)","52.5","9.5","Delaware -9.5","","","",""
"401540339","Harvard","17","Dartmouth","9","William Hill (New Jersey)","45.5","-8.5","Harvard -8.5","","","",""
"401540449","Western Illinois","0","Southern Illinois","63","William Hill (New Jersey)","51.5","28","Southern Illinois -28","","","",""
"401540171","Southern","23","Texas Southern","17","William Hill (New Jersey)","50","-11","Southern -11","","","",""
"401540189","Central Arkansas","23","Tarleton State","25","William Hill (New Jersey)","61","-11","Central Arkansas -11","","","",""
"401540404","Stetson","41","Davidson","61","ESPN Bet","64.5","16.5","Davidson -16.5","","","",""
"401540427","Bryant","44","Gardner-Webb","45","ESPN Bet","56.5","2","Gardner-Webb -2","","","",""
"401540505","Monmouth","56","Stony Brook","17","ESPN Bet","56.5","-24.5","Monmouth -24.5","","","",""
"401540533","New Hampshire","33","Villanova","45","ESPN Bet","58.5","1.5","Villanova -1.5","","","",""
"401540112","Alabama A&M","28","Florida A&M","42","ESPN Bet","50.5","13.5","Florida A&M -13.5","","","",""
"401540367","Murray State","31","North Dakota","45","ESPN Bet","56.5","19.5","North Dakota -19.5","","","",""
"401540444","Southern Illinois","7","South Dakota","14","ESPN Bet","41.5","-8","Southern Illinois -8","","","",""
"401540460","Valparaiso","21","Dayton","7","ESPN Bet","45.5","-3","Valparaiso -3","","","",""
"401540551","Morehead State","7","Butler","49","ESPN Bet","46.5","7.5","Butler -7.5","","","",""
"401540614","The Citadel","16","Mercer","38","ESPN Bet","45.5","20","Mercer -20","","","",""
"401540536","Tennessee Tech","41","UT Martin","44","ESPN Bet","45.5","16.5","UT Martin -16.5","","","",""
"401540107","Missouri State","35","Illinois State","36","ESPN Bet","57.5","1.5","Illinois State -1.5","","","",""
"401525823","Oklahoma State","27","Central Arkansas","13","Bovada","59.5","-26.5","Oklahoma State -26.5","-27.0","60.0","-6500","1300"
"401525823","Oklahoma State","27","Central Arkansas","13","William Hill (New Jersey)","59.5","-25.5","Oklahoma State -25.5","","","",""
"401540248","Northern Colorado","13","Idaho","27","ESPN Bet","52.5","27.5","Idaho -27.5","","","",""
"401540386","South Dakota State","33","North Dakota State","16","ESPN Bet","51.5","-14","South Dakota State -14","","","",""
"401540481","Lindenwood","10","Eastern Illinois","16","ESPN Bet","52.5","10","Eastern Illinois -10","","","",""
"401540626","Wofford","25","Western Carolina","28","ESPN Bet","56.5","20.5","Western Carolina -20.5","","","",""
"401553854","Montana State","45","Northern Arizona","21","ESPN Bet","63.5","-23.5","Montana State -23.5","","","",""
"401534856","South Carolina State","27","Howard","24","ESPN Bet","47.5","6.5","Howard -6.5","","","",""
"401539975","Morgan State","24","Delaware State","17","ESPN Bet","41.5","-17.5","Morgan State -17.5","","","",""
"401539991","North Carolina Central","38","Norfolk State","24","ESPN Bet","60.5","-18","North Carolina Central -18","","","",""
"401540232","Eastern Washington","48","Cal Poly","13","ESPN Bet","62.5","-21.5","Eastern Washington -21.5","","","",""
"401540380","Lamar","41","Texas A&M-Commerce","21","ESPN Bet","38.5","-3.5","Lamar -3.5","","","",""
"401540476","Charleston Southern","35","Tennessee State","21","ESPN Bet","42.5","8","Tennessee State -8","","","",""
"401544202","Incarnate Word","32","Nicholls","45","ESPN Bet","50.5","-7.5","Incarnate Word -7.5","","","",""
"401540121","Alabama State","17","Grambling","6","ESPN Bet","46.5","-1.5","Alabama State -1.5","","","",""
"401540363","Murray State","41","Presbyterian College","10","Bovada","54.5","-28.5","Murray State -28.5","-25.5","54.5","",""
"401523986","USC","56","San José State","28","DraftKings","63.5","-30.5","USC -30.5","-30.5","63.5","-9000","2500"
"401523986","USC","56","San José State","28","Bovada","66.5","-30.5","USC -30.5","-31.0","63.5","-10000","1600"
"401523986","USC","56","San José State","28","teamrankings","64.5","-30","USC -30","","","",""
"401523986","USC","56","San José State","28","consensus","63.5","-30.5","USC -30.5","","","",""
"401523986","USC","56","San José State","28","William Hill (New Jersey)","66","-31.5","USC -31.5","","","",""
"401525434","Notre Dame","42","Navy","3","DraftKings","50.5","-20","Notre Dame -20","-20","50.5","-1350","800"
"401525434","Notre Dame","42","Navy","3","Bovada","50.5","-20.5","Notre Dame -20.5","-19.5","49.0","-1500","775"
"401525434","Notre Dame","42","Navy","3","teamrankings","50.5","-20.5","Notre Dame -20.5","","","",""
"401525434","Notre Dame","42","Navy","3","consensus","50.5","-20","Notre Dame -20","","","",""
"401525434","Notre Dame","42","Navy","3","William Hill (New Jersey)","49","-20.5","Notre Dame -20.5","","","",""
"401525450","New Mexico State","30","UMass","41","DraftKings","42.5","-8","New Mexico State -8","-8","42.5","-325","260"
"401525450","New Mexico State","30","UMass","41","Bovada","45.5","-7.5","New Mexico State -7.5","-8.5","44.5","-310","255"
"401525450","New Mexico State","30","UMass","41","teamrankings","44.5","-8","New Mexico State -8","","","",""
"401525450","New Mexico State","30","UMass","41","consensus","42.5","-8","New Mexico State -8","","","",""
"401525450","New Mexico State","30","UMass","41","William Hill (New Jersey)","45.5","-7","New Mexico State -7","","","",""
"401532392","San Diego State","20","Ohio","13","DraftKings","49","-3.5","San Diego State -3.5","-3.5","49","-162","136"
"401532392","San Diego State","20","Ohio","13","Bovada","48.5","-2.5","San Diego State -2.5","-3.0","50.0","-135","115"
"401532392","San Diego State","20","Ohio","13","teamrankings","49","-3","San Diego State -3","","","",""
"401532392","San Diego State","20","Ohio","13","consensus","49","-3.5","San Diego State -3.5","","","",""
"401532392","San Diego State","20","Ohio","13","William Hill (New Jersey)","48.5","-2","San Diego State -2","","","",""
"401520145","Jacksonville State","17","UTEP","14","DraftKings","51.5","","UTEP -null","","51.5","-110","-110"
"401520145","Jacksonville State","17","UTEP","14","Bovada","53.5","1.0","UTEP -1.0","-2.5","52.5","-105","-115"
"401520145","Jacksonville State","17","UTEP","14","teamrankings","52","1","UTEP -1","","","",""
"401520145","Jacksonville State","17","UTEP","14","William Hill (New Jersey)","54.5","1.5","UTEP -1.5","","","",""
"401523987","Arizona State","24","Southern Utah","21","Bovada","53.0","-31.0","Arizona State -31.0","-31.5","53.5","",""
"401523987","Arizona State","24","Southern Utah","21","DraftKings","59.5","-34.5","Arizona State -34.5","-31.5","58.5","-50000","4000"
"401523987","Arizona State","24","Southern Utah","21","William Hill (New Jersey)","60.5","-34","Arizona State -34","","","",""
"401525461","Wake Forest","37","Elon","17","DraftKings","53.5","-32.5","Wake Forest -32.5","-31","53.5","-10000","3000"
"401525461","Wake Forest","37","Elon","17","Bovada","56.0","-30.5","Wake Forest -30.5","-28.5","55.5","-8000","1400"
"401525461","Wake Forest","37","Elon","17","William Hill (New Jersey)","53.5","-33.5","Wake Forest -33.5","","","",""
"401525816","UCF","56","Kent State","6","Bovada","53.5","-35.5","UCF -35.5","-36.5","59.0","",""
"401525816","UCF","56","Kent State","6","DraftKings","53","-35.5","UCF -35.5","-34.5","58.5","",""
"401525816","UCF","56","Kent State","6","teamrankings","58.5","-35","UCF -35","","","",""
"401525816","UCF","56","Kent State","6","consensus","58.5","-33.5","UCF -33.5","","","",""
"401525816","UCF","56","Kent State","6","William Hill (New Jersey)","54","-35","UCF -35","","","",""
"401520162","Michigan","30","East Carolina","3","Bovada","53.5","-35.5","Michigan -35.5","-34.0","52.0","",""
"401520162","Michigan","30","East Carolina","3","DraftKings","51.5","-36","Michigan -36","-34.5","51.5","",""
"401520162","Michigan","30","East Carolina","3","teamrankings","51.5","-35","Michigan -35","","","",""
"401520162","Michigan","30","East Carolina","3","consensus","52","-34.5","Michigan -34.5","","","",""
"401520162","Michigan","30","East Carolina","3","William Hill (New Jersey)","53.5","-36","Michigan -36","","","",""
"401520163","Michigan State","31","Central Michigan","7","Bovada","44.5","-14.0","Michigan State -14.0","-14.0","52.0","-675","460"
"401520163","Michigan State","31","Central Michigan","7","DraftKings","45.5","-14","Michigan State -14","-14.5","49.5","-575","470"
"401520163","Michigan State","31","Central Michigan","7","teamrankings","49.5","-14.5","Michigan State -14.5","","","",""
"401520163","Michigan State","31","Central Michigan","7","consensus","50","-15","Michigan State -15","","","",""
"401520163","Michigan State","31","Central Michigan","7","William Hill (New Jersey)","45","-14","Michigan State -14","","","",""
"401520164","Mississippi State","48","Southeastern Louisiana","7","Bovada","59.5","-31.5","Mississippi State -31.5","-28.0","58.5","",""
"401520164","Mississippi State","48","Southeastern Louisiana","7","William Hill (New Jersey)","59.5","-31.5","Mississippi State -31.5","","","",""
"401520166","New Mexico State","58","Western Illinois","21","Bovada","55.0","-21.0","New Mexico State -21.0","-17.0","53.0","-1200","700"
"401520166","New Mexico State","58","Western Illinois","21","William Hill (New Jersey)","55","-21","New Mexico State -21","","","",""
"401532575","Hawai'i","31","Albany","20","William Hill (New Jersey)","58.5","-10.5","Hawai'i -10.5","","","",""
"401532576","Nevada","6","Idaho","33","DraftKings","52","2.5","Idaho -2.5","2.5","52","160",""
"401532576","Nevada","6","Idaho","33","William Hill (New Jersey)","51","5.5","Idaho -5.5","","","",""
"401532577","New Mexico","56","Tennessee Tech","10","William Hill (New Jersey)","51.5","-16","New Mexico -16","","","",""
"401532578","San José State","59","Cal Poly","3","DraftKings","56","-22.5","San José State -22.5","-22.5","56","",""
"401532578","San José State","59","Cal Poly","3","William Hill (New Jersey)","60","-23.5","San José State -23.5","","","",""
"401520227","Iowa","41","Western Michigan","10","Bovada","43.0","-28.5","Iowa -28.5","-25.0","43.5","-6500","1300"
"401520227","Iowa","41","Western Michigan","10","William Hill (New Jersey)","43.5","-28.5","Iowa -28.5","","","",""
"401520228","Kentucky","35","Akron","3","Bovada","48.5","-25.5","Kentucky -25.5","-24.5","50.5","-3500","1100"
"401520228","Kentucky","35","Akron","3","William Hill (New Jersey)","48.5","-25","Kentucky -25","","","",""
"401520229","Louisiana Tech","37","North Texas","40","Bovada","66.5","-4.5","Louisiana Tech -4.5","-3.0","68.5","-180","155"
"401520229","Louisiana Tech","37","North Texas","40","William Hill (New Jersey)","66.5","-4.5","Louisiana Tech -4.5","","","",""
"401520231","Maryland","42","Virginia","14","Bovada","48.0","-16.0","Maryland -16.0","-14.0","50.0","-625","430"
"401520231","Maryland","42","Virginia","14","William Hill (New Jersey)","48.5","-16.5","Maryland -16.5","","","",""
"401520232","Michigan","31","Bowling Green","6","Bovada","53.5","-41.0","Michigan -41.0","-40.0","51.0","",""
"401520232","Michigan","31","Bowling Green","6","William Hill (New Jersey)","53.5","-40.5","Michigan -40.5","","","",""
"401520233","Michigan State","7","Washington","41","Bovada","57.5","15.0","Washington -15.0","12.0","58.0","500","-750"
"401520233","Michigan State","7","Washington","41","DraftKings","","15","Washington -15","12","","525",""
"401520233","Michigan State","7","Washington","41","William Hill (New Jersey)","57","14.5","Washington -14.5","","","",""
"401520236","Missouri","30","Kansas State","27","DraftKings","","2","Kansas State -2","2","","142",""
"401520236","Missouri","30","Kansas State","27","Bovada","49.0","3.5","Kansas State -3.5","5.5","46.0","190","-230"
"401520236","Missouri","30","Kansas State","27","William Hill (New Jersey)","48","3.5","Kansas State -3.5","","","",""
"401520237","Nebraska","35","Northern Illinois","11","Bovada","43.0","-11.5","Nebraska -11.5","-13.0","46.0","-500","360"
"401520237","Nebraska","35","Northern Illinois","11","William Hill (New Jersey)","42.5","-11.5","Nebraska -11.5","","","",""
"401520239","North Carolina","31","Minnesota","13","DraftKings","","-6","North Carolina -6","-6","","-265",""
"401520239","North Carolina","31","Minnesota","13","Bovada","52.0","-7.0","North Carolina -7.0","-6.5","49.0","-285","235"
"401520239","North Carolina","31","Minnesota","13","William Hill (New Jersey)","51","-7","North Carolina -7","","","",""
"401520240","Ohio State","63","Western Kentucky","10","Bovada","64.5","-29.5","Ohio State -29.5","-27.5","64.0","-6500","1300"
"401520240","Ohio State","63","Western Kentucky","10","William Hill (New Jersey)","65","-29.5","Ohio State -29.5","","","",""
"401520241","Ole Miss","48","Georgia Tech","23","Bovada","61.5","-17.0","Ole Miss -17.0","-19.0","63.0","-1400","750"
"401520241","Ole Miss","48","Georgia Tech","23","William Hill (New Jersey)","61.5","-17","Ole Miss -17","","","",""
"401520243","Rutgers","35","Virginia Tech","16","Bovada","37.5","-6.5","Rutgers -6.5","-4.5","39.5","-185","160"
"401520243","Rutgers","35","Virginia Tech","16","Caesars Sportsbook (Colorado)","37.5","-6.5","Rutgers -6.5","","","",""
"401520247","UNLV","40","Vanderbilt","37","Bovada","57.0","4.5","Vanderbilt -4.5","4.0","57.0","175","-210"
"401520247","UNLV","40","Vanderbilt","37","William Hill (New Jersey)","56.5","4.5","Vanderbilt -4.5","","","",""
"401520249","Wisconsin","35","Georgia Southern","14","Bovada","65.5","-20.5","Wisconsin -20.5","-15.0","63.0","-900","575"
"401520249","Wisconsin","35","Georgia Southern","14","William Hill (New Jersey)","65.5","-20.5","Wisconsin -20.5","","","",""
"401531871","Ball State","3","Georgia Southern","40","Bovada","61.5","6.0","Georgia Southern -6.0","7.0","58.5","225","-275"
"401531871","Ball State","3","Georgia Southern","40","DraftKings","61","6","Georgia Southern -6","6.5","60.5","190","-245"
"401531871","Ball State","3","Georgia Southern","40","William Hill (New Jersey)","60","6","Georgia Southern -6","","","",""
"401531872","Utah State","38","James Madison","45","Bovada","52.5","5.0","James Madison -5.0","6.5","53.5","190","-230"
"401531872","Utah State","38","James Madison","45","DraftKings","52.5","4.5","James Madison -4.5","6.5","52.5","180","-198"
